Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Performance_Category,Study_Efficiency,Engagement_Score,Sleep_Study_Ratio,Support_Score,Academic_Readiness
27,64,2,2,1,9.0,68,2,1,1,0,2,1,1,4,0,0,0,0,Medium,2.4285714285714284,17.28,0.32142857142857145,1.25,0.6095
16,90,1,1,0,7.0,54,2,0,2,1,1,0,2,3,0,0,0,1,Medium,3.176470588235294,14.4,0.4117647058823529,0.75,0.591
15,65,2,1,0,5.0,93,0,1,2,0,1,0,1,4,1,0,0,1,Low,5.8125,9.75,0.3125,1.0,0.44700000000000006
21,63,1,1,0,10.0,70,0,1,1,2,2,1,2,2,0,1,0,1,Low,3.1818181818181817,13.23,0.45454545454545453,1.25,0.31749999999999995
27,99,1,1,1,6.0,57,1,1,3,0,1,0,1,3,0,1,1,0,High,2.0357142857142856,26.73,0.21428571428571427,0.75,0.4905
14,98,1,1,1,10.0,82,2,1,1,0,1,1,2,3,0,0,1,0,Medium,5.466666666666667,13.72,0.6666666666666666,0.75,0.6655
20,62,2,0,0,8.0,94,2,1,1,1,1,0,2,3,0,0,0,1,Low,4.476190476190476,12.4,0.38095238095238093,1.0,0.7134999999999999
23,78,2,0,1,6.0,93,1,1,0,1,2,1,2,5,0,2,0,0,High,3.875,17.94,0.25,1.0,0.522
24,67,2,1,1,4.0,78,0,1,1,0,2,0,2,2,0,0,0,1,Medium,3.12,16.08,0.16,1.0,0.34950000000000003
21,79,1,0,1,8.0,54,2,1,3,0,1,0,2,3,0,2,1,1,Medium,2.4545454545454546,16.59,0.36363636363636365,0.5,0.6285000000000001
18,93,1,2,1,5.0,85,1,1,0,0,1,0,2,3,0,0,0,0,High,4.473684210526316,16.74,0.2631578947368421,1.0,0.49
15,98,2,0,0,8.0,80,0,0,2,2,2,0,0,2,0,2,0,1,Medium,5.0,14.7,0.5,1.0,0.3950000000000001
21,85,2,1,0,10.0,61,2,1,2,1,1,0,1,2,1,0,0,0,Medium,2.772727272727273,17.85,0.45454545454545453,1.25,0.619
14,74,1,2,0,5.0,95,2,1,1,0,2,0,2,3,1,1,0,0,Low,6.333333333333333,10.36,0.3333333333333333,1.0,0.7174999999999999
2,84,0,2,0,8.0,54,0,1,3,0,0,0,2,4,0,0,0,0,Low,18.0,1.68,2.6666666666666665,0.75,0.3285
23,72,1,1,1,6.0,69,0,1,2,2,1,0,2,4,0,0,0,0,Medium,2.875,16.56,0.25,1.25,0.351
25,96,1,0,1,9.0,55,2,1,2,1,2,0,1,4,0,0,1,0,High,2.1153846153846154,24.0,0.34615384615384615,0.75,0.595
6,95,2,1,1,7.0,96,1,1,4,0,1,0,1,2,0,0,1,1,Medium,13.714285714285714,5.7,1.0,1.0,0.684
14,82,2,1,1,7.0,52,2,1,3,0,1,0,0,2,0,0,0,1,Low,3.466666666666667,11.48,0.4666666666666667,1.0,0.6205
24,73,0,1,1,9.0,71,2,1,0,0,1,0,1,3,0,0,1,0,Low,2.84,17.52,0.36,0.5,0.584
32,72,2,1,1,8.0,93,0,1,1,0,1,1,1,4,0,2,0,1,High,2.8181818181818183,23.04,0.24242424242424243,1.0,0.40950000000000003
20,61,0,0,1,6.0,63,1,1,1,1,2,0,2,4,0,1,2,0,Low,3.0,12.2,0.2857142857142857,0.5,0.4395
16,93,1,2,0,10.0,55,1,0,2,0,1,0,1,2,0,1,0,0,Medium,3.235294117647059,14.88,0.5882352941176471,0.75,0.445
19,78,1,0,1,5.0,56,0,1,3,2,1,0,1,4,0,1,1,1,Low,2.8,14.82,0.25,1.0,0.3365
28,73,2,1,1,7.0,70,0,0,0,0,1,1,0,6,0,1,1,1,Low,2.413793103448276,20.44,0.2413793103448276,0.75,0.27999999999999997
16,79,2,2,1,6.0,71,1,1,2,0,2,0,1,4,0,0,0,1,Medium,4.176470588235294,12.64,0.35294117647058826,1.25,0.5089999999999999
15,93,1,1,0,5.0,86,1,1,0,0,1,0,1,2,0,1,2,0,Low,5.375,13.95,0.3125,0.75,0.494
17,65,1,1,0,5.0,62,1,1,2,1,1,0,2,4,0,0,0,1,Low,3.4444444444444446,11.05,0.2777777777777778,1.0,0.47300000000000003
14,94,0,0,1,7.0,85,0,1,1,2,1,0,1,3,0,0,1,1,Low,5.666666666666667,13.16,0.4666666666666667,0.75,0.3775
21,96,1,2,0,8.0,100,1,1,1,2,1,1,2,2,0,1,0,1,High,4.545454545454546,20.16,0.36363636363636365,1.5,0.5875
30,98,1,0,1,9.0,93,1,1,1,0,0,1,2,3,0,0,0,0,High,3.0,29.4,0.2903225806451613,0.5,0.5595
22,76,1,1,0,9.0,82,2,1,0,1,2,1,1,4,0,0,0,0,Medium,3.5652173913043477,16.72,0.391304347826087,1.0,0.628
18,69,2,2,1,7.0,97,1,1,2,1,1,0,2,2,0,1,0,1,Medium,5.105263157894737,12.42,0.3684210526315789,1.5,0.613
18,75,1,0,1,6.0,100,2,1,2,0,1,0,2,3,0,0,0,1,Medium,5.2631578947368425,13.5,0.3157894736842105,0.5,0.7749999999999999
11,73,1,2,1,9.0,79,1,1,1,0,2,0,1,2,0,0,0,0,Low,6.583333333333333,8.03,0.75,1.0,0.5035000000000001
25,67,1,2,1,6.0,64,1,0,0,0,1,0,1,2,0,0,1,0,Low,2.4615384615384617,16.75,0.23076923076923078,0.75,0.406
20,84,0,1,0,5.0,96,0,1,1,0,1,0,0,2,0,0,0,0,Low,4.571428571428571,16.8,0.23809523809523808,0.5,0.4215
19,79,1,1,0,8.0,92,2,1,1,1,2,0,2,2,0,0,0,0,Medium,4.6,15.01,0.4,1.0,0.7055
39,95,1,2,1,9.0,54,2,1,2,1,1,1,2,3,0,0,1,0,High,1.35,37.05,0.225,1.25,0.591
22,61,1,1,1,6.0,97,2,1,0,0,2,0,0,2,1,0,0,0,Low,4.217391304347826,13.42,0.2608695652173913,0.75,0.688
15,86,2,2,1,10.0,68,1,1,0,2,1,0,1,5,0,1,0,0,Medium,4.25,12.9,0.625,1.75,0.42200000000000004
17,91,1,1,1,8.0,66,1,1,3,1,0,0,2,2,0,1,0,0,Medium,3.6666666666666665,15.47,0.4444444444444444,1.0,0.5265
27,90,1,0,0,8.0,67,1,1,2,1,1,0,0,3,0,2,0,0,High,2.392857142857143,24.3,0.2857142857142857,0.75,0.49300000000000005
21,95,2,1,1,6.0,66,2,1,1,1,2,0,2,4,0,1,0,0,High,3.0,19.95,0.2727272727272727,1.25,0.6015
11,89,1,0,1,9.0,76,1,1,1,1,2,0,1,3,0,2,2,0,Low,6.333333333333333,9.79,0.75,0.75,0.49150000000000005
26,97,1,0,0,5.0,79,2,1,2,0,0,1,2,3,0,0,0,1,High,2.925925925925926,25.22,0.18518518518518517,0.5,0.6910000000000001
16,73,1,0,1,6.0,71,1,1,2,2,2,0,2,5,0,1,0,0,Low,4.176470588235294,11.68,0.35294117647058826,1.0,0.5089999999999999
31,80,1,1,1,6.0,71,2,1,2,0,2,0,1,3,0,0,0,1,High,2.21875,24.8,0.1875,0.75,0.6589999999999999
26,61,1,0,1,5.0,87,1,1,3,2,2,0,2,2,1,0,0,0,Low,3.2222222222222223,15.86,0.18518518518518517,1.0,0.6105
17,60,1,1,1,8.0,50,2,1,0,0,2,0,2,4,0,0,0,1,Low,2.7777777777777777,10.2,0.4444444444444444,0.75,0.5
28,70,1,2,1,8.0,97,1,1,5,0,0,0,0,5,1,0,0,0,High,3.3448275862068964,19.6,0.27586206896551724,1.0,0.7255
20,64,2,1,1,8.0,86,1,1,1,1,1,0,1,2,0,2,0,0,Low,4.095238095238095,12.8,0.38095238095238093,1.25,0.5315
25,70,1,1,0,7.0,85,1,1,1,1,1,0,0,4,0,0,0,0,Low,3.269230769230769,17.5,0.2692307692307692,1.0,0.5275
23,67,1,1,0,8.0,71,2,1,2,1,1,0,1,4,0,1,1,1,Low,2.9583333333333335,15.41,0.3333333333333333,1.0,0.6589999999999999
15,61,1,1,0,7.0,98,1,1,1,1,1,0,1,3,0,0,0,0,Low,6.125,9.15,0.4375,1.0,0.5795
16,96,1,1,0,6.0,50,2,1,1,1,2,0,2,3,0,1,0,0,Medium,2.9411764705882355,15.36,0.35294117647058826,1.0,0.5375
26,60,0,2,1,6.0,54,0,1,1,0,1,1,2,1,0,2,1,0,Low,2.0,15.6,0.2222222222222222,0.75,0.2535
18,89,1,0,1,4.0,90,0,1,1,2,1,0,2,2,1,2,0,1,Medium,4.7368421052631575,16.02,0.21052631578947367,1.0,0.3975
18,66,1,2,0,9.0,87,1,1,1,1,0,1,2,3,0,0,1,0,Low,4.578947368421052,11.88,0.47368421052631576,1.25,0.5355
14,96,0,1,1,9.0,64,2,1,2,0,2,0,1,3,0,2,1,0,Medium,4.266666666666667,13.44,0.6,0.5,0.631
23,96,0,1,1,10.0,80,0,1,3,0,2,0,2,3,0,0,0,0,High,3.3333333333333335,22.08,0.4166666666666667,0.5,0.43250000000000005
32,86,1,1,1,6.0,77,1,0,2,1,0,1,0,4,0,0,0,0,High,2.3333333333333335,27.52,0.18181818181818182,0.75,0.533
14,87,1,1,0,6.0,76,1,1,1,0,1,1,2,4,0,1,2,1,Low,5.066666666666666,12.18,0.4,0.75,0.49150000000000005
20,60,1,1,1,4.0,80,0,1,2,2,1,1,2,3,1,1,1,0,Low,3.8095238095238093,12.0,0.19047619047619047,1.25,0.3950000000000001
280,99,0,1,1,8.0,100,0,1,0,1,1,0,2,2,0,0,2,0,High,0.35587188612099646,277.2,0.028469750889679714,0.75,0.4
20,95,1,1,1,8.0,99,0,0,1,0,1,1,1,3,0,1,0,1,High,4.714285714285714,19.0,0.38095238095238093,0.5,0.4335
23,96,1,0,0,9.0,99,1,1,0,2,1,1,1,2,0,1,0,1,High,4.125,22.08,0.375,1.0,0.546
14,86,0,0,1,6.0,77,1,1,3,2,1,1,1,3,0,0,2,0,Low,5.133333333333334,12.04,0.4,0.75,0.5705
23,74,1,0,1,8.0,66,0,1,0,2,1,0,0,4,0,2,0,1,Low,2.75,17.02,0.3333333333333333,1.0,0.264
19,96,0,1,0,6.0,78,2,1,1,0,0,0,2,2,0,0,2,0,Medium,3.9,18.24,0.3,0.5,0.6495000000000001
26,72,2,1,0,9.0,81,2,1,0,1,2,0,1,3,0,0,0,0,Medium,3.0,18.72,0.3333333333333333,1.25,0.6240000000000001
27,83,1,1,1,8.0,66,1,1,3,1,1,0,2,4,0,1,2,1,High,2.357142857142857,22.41,0.2857142857142857,1.0,0.5265
36,64,1,1,1,5.0,82,1,1,2,1,2,1,2,2,0,0,0,1,High,2.2162162162162162,23.04,0.13513513513513514,1.0,0.5529999999999999
23,97,0,2,1,7.0,81,0,1,2,1,2,0,1,3,0,0,0,0,High,3.375,22.31,0.2916666666666667,1.0,0.3990000000000001
22,66,1,2,0,4.0,95,1,1,1,0,0,0,1,5,0,1,1,0,Low,4.130434782608695,14.52,0.17391304347826086,1.0,0.5675
21,69,1,1,1,5.0,62,2,1,2,0,1,0,2,3,0,0,0,0,Low,2.8181818181818183,14.49,0.22727272727272727,0.75,0.623
18,82,2,1,1,5.0,85,2,1,3,1,2,1,1,4,0,2,0,0,High,4.473684210526316,14.76,0.2631578947368421,1.25,0.7525
22,91,2,2,1,6.0,73,0,1,3,2,1,0,2,4,0,2,0,0,High,3.1739130434782608,20.02,0.2608695652173913,1.75,0.40449999999999997
18,85,0,1,0,7.0,56,0,1,0,0,1,1,2,4,0,0,1,0,Low,2.9473684210526314,15.3,0.3684210526315789,0.5,0.22400000000000003
21,69,1,1,0,7.0,66,2,1,1,1,1,1,1,4,0,0,2,1,Low,3.0,14.49,0.3181818181818182,1.0,0.6015
28,60,1,2,1,7.0,53,0,1,3,0,1,1,1,3,0,0,0,1,Low,1.8275862068965518,16.8,0.2413793103448276,1.0,0.3245
14,90,0,1,1,7.0,66,1,1,1,1,1,0,1,5,0,1,0,0,Medium,4.4,12.6,0.4666666666666667,0.75,0.4515
27,99,2,1,0,7.0,53,0,1,2,0,2,0,1,3,0,1,0,0,High,1.8928571428571428,26.73,0.25,1.0,0.28700000000000003
28,92,1,2,0,5.0,96,2,1,1,1,0,0,1,3,0,1,1,0,High,3.310344827586207,25.76,0.1724137931034483,1.25,0.7214999999999999
19,78,1,1,0,7.0,55,0,1,0,1,1,0,2,3,0,1,0,0,Low,2.75,14.82,0.35,1.0,0.22000000000000003
7,96,1,2,0,9.0,91,1,1,0,0,1,0,1,4,0,1,0,0,Medium,11.375,6.72,1.125,1.0,0.514
16,76,1,1,1,7.0,95,0,1,2,1,1,0,0,3,0,0,0,1,Low,5.588235294117647,12.16,0.4117647058823529,1.0,0.455
28,81,2,1,1,8.0,73,0,1,0,1,2,0,0,3,0,2,0,0,High,2.5172413793103448,22.68,0.27586206896551724,1.25,0.292
20,79,2,1,0,8.0,53,1,1,2,1,1,1,1,3,0,0,1,1,Low,2.5238095238095237,15.8,0.38095238095238093,1.25,0.437
14,78,2,2,1,8.0,80,0,1,1,1,1,0,1,1,0,0,0,1,Low,5.333333333333333,10.92,0.5333333333333333,1.5,0.35750000000000004
17,91,1,0,1,7.0,62,0,1,3,2,1,0,0,3,0,2,0,0,Medium,3.4444444444444446,15.47,0.3888888888888889,1.0,0.3605
25,81,0,1,1,8.0,59,0,1,3,0,1,0,2,4,0,1,0,0,Medium,2.269230769230769,20.25,0.3076923076923077,0.5,0.3485
23,73,2,2,0,8.0,78,0,1,0,2,1,0,1,4,0,0,1,1,Medium,3.25,16.79,0.3333333333333333,1.75,0.31200000000000006
19,70,2,1,1,8.0,68,2,0,1,0,1,0,2,3,0,1,0,1,Low,3.4,13.3,0.4,0.75,0.6095
18,62,1,0,1,8.0,87,1,1,4,0,1,0,2,4,0,1,0,1,Low,4.578947368421052,11.16,0.42105263157894735,0.5,0.648
18,83,1,1,0,5.0,80,2,1,1,2,2,0,2,2,0,1,0,0,High,4.2105263157894735,14.94,0.2631578947368421,1.25,0.6575000000000001
14,69,0,1,0,5.0,91,1,1,0,2,1,0,2,3,0,1,1,0,Low,6.066666666666666,9.66,0.3333333333333333,1.0,0.514
30,66,1,2,0,6.0,53,0,0,2,0,1,0,2,2,0,0,0,0,Low,1.7096774193548387,19.8,0.1935483870967742,0.75,0.28700000000000003
18,86,0,1,1,9.0,62,1,1,4,1,1,0,0,2,1,2,0,1,Medium,3.263157894736842,15.48,0.47368421052631576,0.75,0.548
27,87,1,1,1,7.0,78,0,1,3,0,1,1,0,5,0,0,0,1,High,2.7857142857142856,23.49,0.25,0.75,0.42450000000000004
29,90,2,1,1,7.0,94,1,1,1,0,0,1,1,4,0,0,0,1,High,3.1333333333333333,26.1,0.23333333333333334,1.0,0.5635
26,80,1,1,0,4.0,91,0,1,1,0,1,1,1,3,0,0,2,0,Medium,3.3703703703703702,20.8,0.14814814814814814,0.75,0.4015
17,96,2,1,1,7.0,84,1,1,2,0,2,1,2,3,0,1,0,1,High,4.666666666666667,16.32,0.3888888888888889,1.0,0.5609999999999999
22,97,1,1,0,7.0,79,2,1,2,1,2,0,2,0,0,0,2,0,High,3.4347826086956523,21.34,0.30434782608695654,1.0,0.6910000000000001
20,92,1,2,1,4.0,82,2,1,0,1,1,0,1,4,0,2,0,0,High,3.9047619047619047,18.4,0.19047619047619047,1.25,0.628
15,85,2,2,1,7.0,61,1,1,1,1,2,0,0,3,0,0,0,0,Medium,3.8125,12.75,0.4375,1.5,0.4315
22,72,0,0,1,5.0,80,1,1,2,0,2,0,1,3,0,1,0,1,Low,3.4782608695652173,15.84,0.21739130434782608,0.25,0.545
13,99,2,1,0,6.0,75,0,1,1,1,1,0,2,4,1,1,2,1,Medium,5.357142857142857,12.87,0.42857142857142855,1.25,0.3375
27,71,1,0,0,8.0,69,1,1,1,2,1,0,2,4,0,1,0,0,Medium,2.4642857142857144,19.17,0.2857142857142857,1.0,0.4634999999999999
17,68,1,1,0,7.0,94,2,1,1,2,1,1,1,4,0,1,1,1,Low,5.222222222222222,11.56,0.3888888888888889,1.25,0.7134999999999999
21,78,1,0,1,6.0,91,1,1,0,1,0,1,1,1,1,0,0,0,Low,4.136363636363637,16.38,0.2727272727272727,0.75,0.514
22,62,2,1,0,6.0,54,1,1,3,0,1,1,1,3,0,2,0,0,Low,2.347826086956522,13.64,0.2608695652173913,1.0,0.4785
18,99,1,1,0,6.0,99,1,1,0,0,1,0,1,3,0,0,1,0,Medium,5.2105263157894735,17.82,0.3157894736842105,0.75,0.546
24,84,1,1,1,7.0,61,1,1,2,1,1,0,2,2,0,0,2,0,Medium,2.44,20.16,0.28,1.0,0.46900000000000003
17,82,2,2,0,5.0,61,1,1,3,1,1,0,1,4,0,2,0,0,Medium,3.388888888888889,13.94,0.2777777777777778,1.5,0.5065
25,86,1,1,1,9.0,97,0,1,1,2,1,1,1,3,0,0,1,0,High,3.730769230769231,21.5,0.34615384615384615,1.25,0.4255
12,80,2,1,0,5.0,72,1,1,1,2,1,1,2,4,1,0,0,1,Low,5.538461538461538,9.6,0.38461538461538464,1.5,0.4754999999999999
21,61,1,1,0,4.0,90,0,1,2,1,0,0,1,3,0,0,0,0,Low,4.090909090909091,12.81,0.18181818181818182,1.0,0.43500000000000005
32,84,0,1,1,8.0,64,1,1,1,0,2,1,2,3,0,1,0,1,High,1.9393939393939394,26.88,0.24242424242424243,0.5,0.4435
14,89,1,2,1,6.0,94,0,1,0,0,1,1,1,2,0,2,0,0,Medium,6.266666666666667,12.46,0.4,1.0,0.376
16,77,1,1,1,7.0,92,2,1,5,0,2,0,2,3,0,2,0,1,High,5.411764705882353,12.32,0.4117647058823529,0.75,0.8555
23,90,1,2,1,8.0,76,2,1,2,1,0,0,2,3,0,0,0,1,High,3.1666666666666665,20.7,0.3333333333333333,1.25,0.679
21,69,1,1,1,6.0,85,1,1,3,0,0,0,1,1,0,1,2,1,Low,3.8636363636363638,14.49,0.2727272727272727,0.75,0.6025
22,69,0,1,0,7.0,98,0,1,0,0,1,0,2,2,0,2,1,0,Low,4.260869565217392,15.18,0.30434782608695654,0.5,0.392
23,66,1,0,1,8.0,73,2,1,2,2,1,0,2,2,0,1,0,1,Low,3.0416666666666665,15.18,0.3333333333333333,1.0,0.6669999999999999
24,75,1,2,1,9.0,75,2,1,0,1,2,0,2,3,0,1,2,0,Medium,3.0,18.0,0.36,1.25,0.6000000000000001
27,94,1,0,0,6.0,86,1,1,2,1,1,1,1,2,0,0,0,1,High,3.0714285714285716,25.38,0.21428571428571427,0.75,0.569
22,93,1,2,1,6.0,69,2,1,0,2,0,0,0,3,1,0,0,0,Medium,3.0,20.46,0.2608695652173913,1.5,0.576
19,75,2,1,0,8.0,98,0,1,1,0,1,0,1,3,0,2,1,0,Medium,4.9,14.25,0.4,1.0,0.4295
24,84,0,1,1,7.0,52,1,1,0,0,2,0,1,3,0,0,0,0,Low,2.08,20.16,0.28,0.5,0.358
31,89,1,1,0,7.0,70,1,1,2,0,2,0,2,2,0,0,1,1,High,2.1875,27.59,0.21875,0.75,0.5049999999999999
19,70,1,0,1,9.0,86,0,1,2,2,1,0,1,2,1,0,0,0,Low,4.3,13.3,0.45,1.0,0.41900000000000004
14,67,1,0,0,4.0,71,1,1,0,2,1,0,1,4,0,1,0,1,Low,4.733333333333333,9.38,0.26666666666666666,1.0,0.43399999999999994
27,99,1,2,0,5.0,63,1,1,0,1,2,0,1,4,0,0,0,1,High,2.25,26.73,0.17857142857142858,1.25,0.402
199,85,2,1,0,4.0,71,0,1,1,1,2,0,0,3,0,0,2,1,Low,0.355,169.15,0.02,1.25,0.32149999999999995
7,99,2,1,1,9.0,94,1,1,3,2,2,0,2,2,0,2,1,0,High,11.75,6.93,1.125,1.5,0.6385000000000001
25,74,2,0,1,8.0,77,0,1,1,0,1,0,1,2,0,2,1,1,Medium,2.9615384615384617,18.5,0.3076923076923077,0.75,0.34550000000000003
17,88,0,0,0,5.0,67,1,0,0,1,2,0,1,3,0,2,0,0,Low,3.7222222222222223,14.96,0.2777777777777778,0.25,0.41800000000000004
19,69,1,1,1,7.0,84,1,1,2,1,1,0,1,4,0,0,0,0,Low,4.2,13.11,0.35,1.0,0.5609999999999999
22,70,2,1,1,7.0,81,0,1,3,1,1,0,1,2,0,2,1,1,Medium,3.5217391304347827,15.4,0.30434782608695654,1.25,0.43650000000000005
21,80,1,2,1,4.0,78,1,1,1,1,2,1,1,4,0,0,0,1,Medium,3.5454545454545454,16.8,0.18181818181818182,1.25,0.49950000000000006
24,73,2,1,1,7.0,70,1,1,0,2,1,0,0,3,0,2,0,1,Medium,2.8,17.52,0.28,1.5,0.42999999999999994
17,67,1,2,1,5.0,54,1,1,0,0,1,0,0,2,0,0,1,0,Low,3.0,11.39,0.2777777777777778,1.0,0.366
23,71,2,0,1,8.0,81,1,1,3,1,2,1,2,2,0,0,0,0,Medium,3.375,16.33,0.3333333333333333,1.0,0.5865
18,61,2,0,1,5.0,71,0,1,3,2,2,1,1,3,0,1,0,0,Low,3.736842105263158,10.98,0.2631578947368421,1.25,0.39649999999999996
24,88,1,0,1,7.0,71,0,0,1,0,2,0,1,3,0,1,1,0,Medium,2.84,21.12,0.28,0.25,0.32149999999999995
24,80,0,2,1,9.0,62,2,1,3,2,0,0,1,3,0,0,1,0,Medium,2.48,19.2,0.36,1.25,0.6605000000000001
14,64,1,2,0,8.0,62,0,1,1,1,2,0,2,4,1,0,1,0,Low,4.133333333333334,8.96,0.5333333333333333,1.25,0.2855
27,67,2,0,0,8.0,89,0,1,1,0,0,0,2,3,0,2,0,1,Low,3.1785714285714284,18.09,0.2857142857142857,0.75,0.3935
17,64,2,0,1,7.0,74,0,1,2,1,0,0,2,2,0,2,0,1,Low,4.111111111111111,10.88,0.3888888888888889,1.0,0.371
25,85,0,1,0,5.0,55,0,1,3,2,1,0,0,3,0,0,1,1,Medium,2.1153846153846154,21.25,0.19230769230769232,1.0,0.3325
22,64,1,2,0,6.0,52,0,1,2,2,1,1,0,4,0,1,1,1,Low,2.260869565217391,14.08,0.2608695652173913,1.5,0.28300000000000003
31,90,2,2,0,7.0,61,0,1,0,0,1,0,2,3,0,0,0,0,High,1.90625,27.9,0.21875,1.25,0.244
19,61,1,1,0,7.0,74,0,1,2,2,1,0,0,3,0,2,2,0,Low,3.7,11.59,0.35,1.25,0.371
18,70,2,1,1,5.0,81,0,1,2,0,1,1,0,2,0,0,2,1,Low,4.2631578947368425,12.6,0.2631578947368421,1.0,0.3990000000000001
20,96,2,2,0,8.0,57,0,1,1,0,1,1,1,4,0,0,0,0,High,2.7142857142857144,19.2,0.38095238095238093,1.25,0.26549999999999996
18,89,2,1,0,5.0,72,0,1,3,1,1,0,2,3,0,1,1,0,Medium,3.789473684210526,16.02,0.2631578947368421,1.25,0.40049999999999997
25,63,0,1,1,9.0,54,1,1,3,1,0,0,2,2,0,0,0,0,Low,2.076923076923077,15.75,0.34615384615384615,0.75,0.4785
10,93,0,1,0,7.0,52,1,1,2,1,1,0,2,3,0,2,0,0,Low,4.7272727272727275,9.3,0.6363636363636364,0.75,0.433
14,80,0,1,1,8.0,93,1,1,3,0,2,1,2,4,0,0,0,1,Medium,6.2,11.2,0.5333333333333333,0.5,0.6345000000000001
14,94,2,2,1,8.0,83,1,1,4,1,0,0,0,5,1,2,0,1,High,5.533333333333333,13.16,0.5333333333333333,1.5,0.632
26,84,1,2,1,10.0,89,1,1,0,0,2,1,2,1,0,0,2,1,High,3.2962962962962963,21.84,0.37037037037037035,1.0,0.506
30,87,0,1,0,7.0,59,1,1,2,1,1,0,1,3,0,0,1,0,Medium,1.903225806451613,26.1,0.22580645161290322,0.75,0.461
19,100,1,0,0,6.0,66,2,1,0,0,1,0,1,3,0,0,1,0,Medium,3.3,19.0,0.3,0.5,0.5640000000000001
19,69,1,2,1,6.0,72,1,0,1,0,1,0,1,1,0,1,0,1,Low,3.6,13.11,0.3,0.75,0.4754999999999999
20,85,2,1,1,9.0,83,0,1,3,1,1,0,2,3,1,1,0,0,High,3.9523809523809526,17.0,0.42857142857142855,1.25,0.4445
27,78,2,0,1,5.0,77,1,1,0,1,0,1,1,3,0,2,0,0,Medium,2.75,21.06,0.17857142857142858,1.0,0.4580000000000001
14,62,1,1,1,6.0,78,1,1,0,2,1,0,2,2,0,1,0,1,Low,5.2,8.68,0.4,1.25,0.4620000000000001
21,61,0,1,0,7.0,58,1,1,1,1,0,0,0,3,0,0,0,1,Low,2.6363636363636362,12.81,0.3181818181818182,0.75,0.4195
26,65,2,0,0,7.0,74,1,1,2,0,1,0,0,4,0,0,0,1,Low,2.740740740740741,16.9,0.25925925925925924,0.75,0.5209999999999999
23,86,1,1,0,8.0,91,1,1,0,0,1,0,0,0,0,0,0,0,Medium,3.7916666666666665,19.78,0.3333333333333333,0.75,0.514
21,83,1,0,0,5.0,75,0,1,1,1,1,0,0,4,0,1,0,0,Low,3.409090909090909,17.43,0.22727272727272727,0.75,0.3375
26,82,0,2,0,7.0,60,1,0,3,0,1,0,1,3,0,2,0,1,Medium,2.2222222222222223,21.32,0.25925925925925924,0.5,0.5025
4,61,0,2,1,7.0,71,2,1,0,0,0,0,2,1,0,2,0,0,Low,14.2,2.44,1.4,0.75,0.584
24,79,0,2,1,5.0,88,1,1,0,1,1,0,1,3,0,0,1,1,Medium,3.52,18.96,0.2,1.0,0.502
16,97,1,1,1,8.0,57,0,1,0,1,1,0,2,4,1,0,0,0,Medium,3.3529411764705883,15.52,0.47058823529411764,1.0,0.22799999999999998
9,76,1,1,1,7.0,79,1,1,1,0,1,0,1,3,0,0,0,1,Low,7.9,6.84,0.7,0.75,0.5035000000000001
23,85,0,2,0,7.0,98,2,0,2,0,1,0,0,3,0,2,1,1,Medium,4.083333333333333,19.55,0.2916666666666667,0.5,0.7669999999999999
28,91,1,2,1,6.0,69,2,1,1,1,2,1,1,4,0,0,2,0,High,2.3793103448275863,25.48,0.20689655172413793,1.25,0.6134999999999999
19,91,2,0,0,6.0,52,1,1,2,0,1,0,0,4,1,0,1,0,Low,2.6,17.29,0.3,0.75,0.433
26,81,0,1,1,5.0,82,1,1,0,1,1,0,0,5,1,2,0,1,Medium,3.037037037037037,21.06,0.18518518518518517,0.75,0.478
30,94,1,1,0,8.0,52,1,1,1,1,0,0,1,4,0,0,0,1,High,1.6774193548387097,28.2,0.25806451612903225,1.0,0.39549999999999996
28,76,1,1,1,9.0,60,1,1,1,0,1,0,1,2,0,0,2,0,Low,2.0689655172413794,21.28,0.3103448275862069,0.75,0.4275
30,96,2,1,1,10.0,52,1,1,0,2,2,0,2,4,0,1,1,1,High,1.6774193548387097,28.8,0.3225806451612903,1.5,0.358
24,70,1,2,0,8.0,59,0,1,2,0,2,0,2,5,0,0,0,0,Medium,2.36,16.8,0.32,1.0,0.311
20,71,2,1,0,6.0,93,2,1,2,1,2,0,0,2,0,2,0,0,Medium,4.428571428571429,14.2,0.2857142857142857,1.25,0.747
10,62,1,1,0,6.0,87,2,1,2,0,2,0,1,3,0,0,0,0,Low,7.909090909090909,6.2,0.5454545454545454,0.75,0.723
19,92,1,2,0,8.0,67,1,1,2,1,1,1,0,2,0,0,0,1,Medium,3.35,17.48,0.4,1.25,0.49300000000000005
15,77,0,1,1,7.0,95,0,1,4,0,1,0,2,4,0,0,1,0,Low,5.9375,11.55,0.4375,0.5,0.53
33,69,1,2,1,7.0,83,1,1,2,1,0,0,1,2,0,2,0,0,High,2.4411764705882355,22.77,0.20588235294117646,1.25,0.5569999999999999
19,69,1,0,0,7.0,72,1,1,1,0,0,0,2,2,0,0,2,1,Low,3.6,13.11,0.35,0.5,0.4754999999999999
